Gene	Rank	Rating	Type	Proximity	QTL	PCHiC	Description
KMO	12869	0.1142	Peripheral	0	0	0	kynurenine 3-monooxygenase
ZNF165	12870	0.1142	Peripheral	0	0	0	zinc finger protein 165
PIGG	12871	0.1142	Peripheral	0	0	0	phosphatidylinositol glycan anchor biosynthesis class G
RCCD1	12872	0.1141	Peripheral	0	0	0	RCC1 domain containing 1
SLC25A38	12873	0.1139	Peripheral	0	0	0	solute carrier family 25 member 38
CCDC91	12874	0.1138	Peripheral	0	0	0	coiled-coil domain containing 91
GYPA	12875	0.1133	Peripheral	0	0	0	glycophorin A (MNS blood group)
CIDEB	12876	0.1131	Peripheral	0	0	0	cell death inducing DFFA like effector b
CELA1	12877	0.1131	Peripheral	0	0	0	chymotrypsin like elastase 1
PUDP	12878	0.1131	Peripheral	0	0	0	pseudouridine 5'-phosphatase
CYS1	12879	0.113	Peripheral	0	0	0	cystin 1
GTSF1	12880	0.113	Peripheral	0	0	0	gametocyte specific factor 1
NRM	12881	0.1129	Peripheral	0	0	0	nurim
DCDC2B	12882	0.1126	Peripheral	0	0	0	doublecortin domain containing 2B
SPACA4	12883	0.1124	Peripheral	0	0	0	sperm acrosome associated 4
TMCC2	12884	0.1123	Peripheral	0	0	0	transmembrane and coiled-coil domain family 2
TMEM33	12885	0.1123	Peripheral	0	0	0	transmembrane protein 33
BORCS6	12886	0.1121	Peripheral	0	0	0	BLOC-1 related complex subunit 6
TTC7A	12887	0.1119	Peripheral	0	0	0	tetratricopeptide repeat domain 7A
NMU	12888	0.1118	Peripheral	0	0	0	neuromedin U
CEMIP	12889	0.1118	Peripheral	0	0	0	cell migration inducing hyaluronidase 1
CIDEA	12890	0.1118	Peripheral	0	0	0	cell death inducing DFFA like effector a
HMX3	12891	0.1117	Peripheral	0	0	0	H6 family homeobox 3
NKX2-4	12891	0.1117	Peripheral	0	0	0	NK2 homeobox 4
RNF17	12893	0.1116	Peripheral	0	0	0	ring finger protein 17
SLC35F6	12894	0.1115	Peripheral	0	0	0	solute carrier family 35 member F6
CDIN1	12895	0.1115	Peripheral	0	0	0	CDAN1 interacting nuclease 1
MPP1	12896	0.1113	Peripheral	0	0	0	MAGUK p55 scaffold protein 1
FOXL1	12897	0.1113	Peripheral	0	0	0	forkhead box L1
CYP4F11	12898	0.1111	Peripheral	0	0	0	cytochrome P450 family 4 subfamily F member 11
CYP4F12	12898	0.1111	Peripheral	0	0	0	cytochrome P450 family 4 subfamily F member 12
LRRC27	12900	0.1111	Peripheral	0	0	0	leucine rich repeat containing 27
RBM18	12901	0.111	Peripheral	0	0	0	RNA binding motif protein 18
C2CD3	12902	0.1109	Peripheral	0	0	0	C2 domain containing 3 centriole elongation regulator
CASZ1	12903	0.1108	Peripheral	0	0	0	castor zinc finger 1
PNISR	12904	0.1105	Peripheral	0	0	0	PNN interacting serine and arginine rich protein
LIX1L	12905	0.1104	Peripheral	0	0	0	limb and CNS expressed 1 like
TMPRSS4	12906	0.1102	Peripheral	0	0	0	transmembrane serine protease 4
SMUG1	12907	0.1099	Peripheral	0	0	0	single-strand-selective monofunctional uracil-DNA glycosylase 1
ZNF16	12908	0.1098	Peripheral	0	0	0	zinc finger protein 16
OR10J3	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 10 subfamily J member 3
OR10J5	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 10 subfamily J member 5
OR11H4	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 11 subfamily H member 4
OR11H6	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 11 subfamily H member 6
OR13A1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 13 subfamily A member 1
OR13J1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 13 subfamily J member 1
OR1A1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 1 subfamily A member 1
OR1D5	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 1 subfamily D member 5
OR1G1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 1 subfamily G member 1
OR2C1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 2 subfamily C member 1
OR2C3	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 2 subfamily C member 3
OR2H1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 2 subfamily H member 1
OR2L8	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 2 subfamily L member 8
OR4B1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 4 subfamily B member 1
OR4S1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 4 subfamily S member 1
OR4X2	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 4 subfamily X member 2
OR51E2	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 51 subfamily E member 2
OR52E4	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 52 subfamily E member 4
OR5D18	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 5 subfamily D member 18
OR6B2	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 6 subfamily B member 2
OR6X1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 6 subfamily X member 1
OR8A1	12909	0.1097	Peripheral	0	0	0	olfactory receptor family 8 subfamily A member 1
TENM1	12931	0.1096	Peripheral	0	0	0	teneurin transmembrane protein 1
ADCK1	12932	0.1095	Peripheral	0	0	0	aarF domain containing kinase 1
EPM2AIP1	12933	0.1094	Peripheral	0	0	0	EPM2A interacting protein 1
GPR39	12934	0.1093	Peripheral	0	0	0	G protein-coupled receptor 39
MBOAT4	12934	0.1093	Peripheral	0	0	0	membrane bound O-acyltransferase domain containing 4
AP1AR	12936	0.1093	Peripheral	0	0	0	adaptor related protein complex 1 associated regulatory protein
HEATR5A	12936	0.1093	Peripheral	0	0	0	HEAT repeat containing 5A
LYPLA2	12938	0.1092	Peripheral	0	0	0	lysophospholipase 2
HGD	12939	0.1091	Peripheral	0	0	0	homogentisate 1,2-dioxygenase
ICA1L	12940	0.1088	Peripheral	0	0	0	islet cell autoantigen 1 like
SH3D19	12941	0.1087	Peripheral	0	0	0	SH3 domain containing 19
ADAL	12942	0.1086	Peripheral	0	0	0	adenosine deaminase like
CT55	12943	0.1082	Peripheral	0	0	0	cancer/testis antigen 55
WARS2	12944	0.1081	Peripheral	0	0	0	tryptophanyl tRNA synthetase 2, mitochondrial
ZNF473	12945	0.1081	Peripheral	0	0	0	zinc finger protein 473
RBMXL2	12946	0.1079	Peripheral	0	0	0	RBMX like 2
SNX24	12947	0.1079	Peripheral	0	0	0	sorting nexin 24
RIPPLY2	12948	0.1079	Peripheral	0	0	0	ripply transcriptional repressor 2
SMG8	12949	0.1077	Peripheral	0	0	0	SMG8 nonsense mediated mRNA decay factor
SMG9	12949	0.1077	Peripheral	0	0	0	SMG9 nonsense mediated mRNA decay factor
CEP78	12951	0.1076	Peripheral	0	0	0	centrosomal protein 78
TCP10L3	12952	0.1076	Peripheral	0	0	0	t-complex 10 like 3, pseudogene
NHLRC2	12953	0.1075	Peripheral	0	0	0	NHL repeat containing 2
SERPINE3	12953	0.1075	Peripheral	0	0	0	serpin family E member 3
ZNF280A	12955	0.1074	Peripheral	0	0	0	zinc finger protein 280A
LRP2BP	12956	0.1071	Peripheral	0	0	0	LRP2 binding protein
YIPF1	12957	0.1071	Peripheral	0	0	0	Yip1 domain family member 1
YIPF2	12957	0.1071	Peripheral	0	0	0	Yip1 domain family member 2
YIPF3	12957	0.1071	Peripheral	0	0	0	Yip1 domain family member 3
CRYGD	12960	0.107	Peripheral	0	0	0	crystallin gamma D
MAGEA9	12961	0.1069	Peripheral	0	0	0	MAGE family member A9
ABHD12	12962	0.1068	Peripheral	0	0	0	abhydrolase domain containing 12, lysophospholipase
ZCCHC17	12963	0.1067	Peripheral	0	0	0	zinc finger CCHC-type containing 17
CCDC14	12964	0.1066	Peripheral	0	0	0	coiled-coil domain containing 14
WDPCP	12965	0.1065	Peripheral	0	0	0	WD repeat containing planar cell polarity effector
PIGX	12966	0.1064	Peripheral	0	0	0	phosphatidylinositol glycan anchor biosynthesis class X
TPCN1	12967	0.1064	Peripheral	0	0	0	two pore segment channel 1
TPCN2	12967	0.1064	Peripheral	0	0	0	two pore segment channel 2
GMPR2	12969	0.1057	Peripheral	0	0	0	guanosine monophosphate reductase 2
EFR3A	12970	0.1054	Peripheral	0	0	0	EFR3 homolog A
EFR3B	12970	0.1054	Peripheral	0	0	0	EFR3 homolog B
MEGF6	12972	0.1052	Peripheral	0	0	0	multiple EGF like domains 6
ULBP2	12973	0.1052	Peripheral	0	0	0	UL16 binding protein 2
CYP4X1	12974	0.1049	Peripheral	0	0	0	cytochrome P450 family 4 subfamily X member 1
CLCNKA	12975	0.1049	Peripheral	0	0	0	chloride voltage-gated channel Ka
PLBD1	12976	0.1048	Peripheral	0	0	0	phospholipase B domain containing 1
PGS1	12977	0.1044	Peripheral	0	0	0	phosphatidylglycerophosphate synthase 1
KCNK15	12978	0.1044	Peripheral	0	0	0	potassium two pore domain channel subfamily K member 15
COBL	12979	0.1042	Peripheral	0	0	0	cordon-bleu WH2 repeat protein
COBLL1	12979	0.1042	Peripheral	0	0	0	cordon-bleu WH2 repeat protein like 1
CWF19L1	12981	0.1038	Peripheral	0	0	0	CWF19 like cell cycle control factor 1
CLDN17	12982	0.1038	Peripheral	0	0	0	claudin 17
MYDGF	12983	0.1037	Peripheral	0	0	0	myeloid derived growth factor
TATDN2	12983	0.1037	Peripheral	0	0	0	TatD DNase domain containing 2
SPICE1	12985	0.1036	Peripheral	0	0	0	spindle and centriole associated protein 1
MPPE1	12986	0.1035	Peripheral	0	0	0	metallophosphoesterase 1
WDR7	12987	0.1035	Peripheral	0	0	0	WD repeat domain 7
GLRA1	12988	0.1031	Peripheral	0	0	0	glycine receptor alpha 1
METAP1D	12989	0.1031	Peripheral	0	0	0	methionyl aminopeptidase type 1D, mitochondrial
TPD52L2	12990	0.103	Peripheral	0	0	0	TPD52 like 2
IER3IP1	12991	0.1025	Peripheral	0	0	0	immediate early response 3 interacting protein 1
TOR3A	12992	0.102	Peripheral	0	0	0	torsin family 3 member A
FOXN4	12993	0.102	Peripheral	0	0	0	forkhead box N4
SDCBP2	12994	0.102	Peripheral	0	0	0	syndecan binding protein 2
KCNA7	12995	0.1018	Peripheral	0	0	0	potassium voltage-gated channel subfamily A member 7
ZNF470	12996	0.1017	Peripheral	0	0	0	zinc finger protein 470
UQCC2	12997	0.1017	Peripheral	0	0	0	ubiquinol-cytochrome c reductase complex assembly factor 2
UBIAD1	12998	0.1015	Peripheral	0	0	0	UbiA prenyltransferase domain containing 1
INSL3	12999	0.1014	Peripheral	0	0	0	insulin like 3
INSL5	12999	0.1014	Peripheral	0	0	0	insulin like 5
RLN1	12999	0.1014	Peripheral	0	0	0	relaxin 1
RLN2	12999	0.1014	Peripheral	0	0	0	relaxin 2
SLC25A19	13003	0.101	Peripheral	0	0	0	solute carrier family 25 member 19
TOR1AIP2	13004	0.101	Peripheral	0	0	0	torsin 1A interacting protein 2
ZNF641	13005	0.1008	Peripheral	0	0	0	zinc finger protein 641
TTC9B	13006	0.1005	Peripheral	0	0	0	tetratricopeptide repeat domain 9B
HERC4	13007	0.1001	Peripheral	0	0	0	HECT and RLD domain containing E3 ubiquitin protein ligase 4
ZNF524	13008	0.1	Peripheral	0	0	0	zinc finger protein 524
ZBTB47	13009	0.09911	Peripheral	0	0	0	zinc finger and BTB domain containing 47
ZNF512	13010	0.09905	Peripheral	0	0	0	zinc finger protein 512
MARF1	13011	0.09889	Peripheral	0	0	0	meiosis regulator and mRNA stability factor 1
FAM181A	13012	0.09871	Peripheral	0	0	0	family with sequence similarity 181 member A
FAM181B	13012	0.09871	Peripheral	0	0	0	family with sequence similarity 181 member B
HAUS1	13014	0.09859	Peripheral	0	0	0	HAUS augmin like complex subunit 1
HINFP	13015	0.09849	Peripheral	0	0	0	histone H4 transcription factor
ZNF7	13016	0.09843	Peripheral	0	0	0	zinc finger protein 7
NTN5	13017	0.0983	Peripheral	0	0	0	netrin 5
ISLR2	13018	0.09829	Peripheral	0	0	0	immunoglobulin superfamily containing leucine rich repeat 2
RNASEH2C	13019	0.09798	Peripheral	0	0	0	ribonuclease H2 subunit C
EBLN2	13020	0.09745	Peripheral	0	0	0	endogenous Bornavirus like nucleoprotein 2
MEOX1	13021	0.0971	Peripheral	0	0	0	mesenchyme homeobox 1
RNF10	13021	0.0971	Peripheral	0	0	0	ring finger protein 10
SMOX	13023	0.09702	Peripheral	0	0	0	spermine oxidase
ATP8A1	13024	0.09687	Peripheral	0	0	0	ATPase phospholipid transporting 8A1
PNRC1	13025	0.09686	Peripheral	0	0	0	proline rich nuclear receptor coactivator 1
MACROD2	13026	0.09678	Peripheral	0	0	0	mono-ADP ribosylhydrolase 2
OARD1	13026	0.09678	Peripheral	0	0	0	O-acyl-ADP-ribose deacylase 1
RADX	13028	0.09653	Peripheral	0	0	0	RPA1 related single stranded DNA binding protein, X-linked
TMEM186	13029	0.09652	Peripheral	0	0	0	transmembrane protein 186
NADK	13030	0.09635	Peripheral	0	0	0	NAD kinase
ZFP62	13031	0.09599	Peripheral	0	0	0	ZFP62 zinc finger protein
PGAP2	13032	0.09598	Peripheral	0	0	0	post-GPI attachment to proteins 2
MAGEF1	13033	0.09596	Peripheral	0	0	0	MAGE family member F1
DHX57	13034	0.0957	Peripheral	0	0	0	DExH-box helicase 57
GUCA1C	13035	0.09553	Peripheral	0	0	0	guanylate cyclase activator 1C
CLIC3	13036	0.09528	Peripheral	0	0	0	chloride intracellular channel 3
EEF1AKMT1	13037	0.09522	Peripheral	0	0	0	EEF1A lysine methyltransferase 1
CLCN7	13038	0.0951	Peripheral	0	0	0	chloride voltage-gated channel 7
FAM20A	13039	0.09508	Peripheral	0	0	0	FAM20A golgi associated secretory pathway pseudokinase
ANKS4B	13040	0.09502	Peripheral	0	0	0	ankyrin repeat and sterile alpha motif domain containing 4B
CDHR2	13041	0.09499	Peripheral	0	0	0	cadherin related family member 2
MYO7B	13041	0.09499	Peripheral	0	0	0	myosin VIIB
COLEC12	13043	0.09464	Peripheral	0	0	0	collectin subfamily member 12
SLC25A32	13044	0.09448	Peripheral	0	0	0	solute carrier family 25 member 32
TFAP2E	13045	0.09442	Peripheral	0	0	0	transcription factor AP-2 epsilon
MCRIP2	13046	0.09433	Peripheral	0	0	0	MAPK regulated corepressor interacting protein 2
TMEM131	13046	0.09433	Peripheral	0	0	0	transmembrane protein 131
TMEM131L	13046	0.09433	Peripheral	0	0	0	transmembrane 131 like
TEX30	13049	0.09426	Peripheral	0	0	0	testis expressed 30
PAXBP1	13050	0.09393	Peripheral	0	0	0	PAX3 and PAX7 binding protein 1
PSG4	13051	0.0939	Peripheral	0	0	0	pregnancy specific beta-1-glycoprotein 4
ZSCAN26	13052	0.09377	Peripheral	0	0	0	zinc finger and SCAN domain containing 26
NWD1	13053	0.09374	Peripheral	0	0	0	NACHT and WD repeat domain containing 1
DCAF12L2	13054	0.09374	Peripheral	0	0	0	DDB1 and CUL4 associated factor 12 like 2
RIOX2	13055	0.09364	Peripheral	0	0	0	ribosomal oxygenase 2
TMEM98	13056	0.09326	Peripheral	0	0	0	transmembrane protein 98
EXTL3	13057	0.09301	Peripheral	0	0	0	exostosin like glycosyltransferase 3
CNTD1	13058	0.09287	Peripheral	0	0	0	cyclin N-terminal domain containing 1
RDH16	13059	0.09286	Peripheral	0	0	0	retinol dehydrogenase 16
TOX2	13060	0.09266	Peripheral	0	0	0	TOX high mobility group box family member 2
TAMM41	13061	0.09263	Peripheral	0	0	0	TAM41 mitochondrial translocator assembly and maintenance homolog
UGT3A1	13062	0.09249	Peripheral	0	0	0	UDP glycosyltransferase family 3 member A1
METTL18	13063	0.09217	Peripheral	0	0	0	methyltransferase like 18
TMEM165	13064	0.09188	Peripheral	0	0	0	transmembrane protein 165
THAP5	13065	0.09186	Peripheral	0	0	0	THAP domain containing 5
MARCHF10	13066	0.09127	Peripheral	0	0	0	membrane associated ring-CH-type finger 10
UFSP1	13067	0.09113	Peripheral	0	0	0	UFM1 specific peptidase 1 (inactive)
PCSK7	13068	0.09099	Peripheral	0	0	0	proprotein convertase subtilisin/kexin type 7
ACTRT2	13069	0.09097	Peripheral	0	0	0	actin related protein T2
RNF113B	13070	0.09096	Peripheral	0	0	0	ring finger protein 113B
KCNV1	13071	0.09072	Peripheral	0	0	0	potassium voltage-gated channel modifier subfamily V member 1
GAS2L2	13072	0.09033	Peripheral	0	0	0	growth arrest specific 2 like 2
ELOVL3	13073	0.09027	Peripheral	0	0	0	ELOVL fatty acid elongase 3
ELOVL7	13073	0.09027	Peripheral	0	0	0	ELOVL fatty acid elongase 7
DCAKD	13075	0.09006	Peripheral	0	0	0	dephospho-CoA kinase domain containing
UBN2	13076	0.08981	Peripheral	0	0	0	ubinuclein 2
ALKBH2	13077	0.08964	Peripheral	0	0	0	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase
CRYM	13078	0.08963	Peripheral	0	0	0	crystallin mu
LRRC18	13079	0.08932	Peripheral	0	0	0	leucine rich repeat containing 18
MPEG1	13079	0.08932	Peripheral	0	0	0	macrophage expressed 1
SLCO3A1	13081	0.08907	Peripheral	0	0	0	solute carrier organic anion transporter family member 3A1
RAX2	13082	0.08903	Peripheral	0	0	0	retina and anterior neural fold homeobox 2
SH3RF2	13083	0.08898	Peripheral	0	0	0	SH3 domain containing ring finger 2
RPE65	13084	0.0889	Peripheral	0	0	0	retinoid isomerohydrolase RPE65
HSDL1	13085	0.08888	Peripheral	0	0	0	hydroxysteroid dehydrogenase like 1
DRG2	13086	0.08879	Peripheral	0	0	0	developmentally regulated GTP binding protein 2
ZNF223	13087	0.08871	Peripheral	0	0	0	zinc finger protein 223
TOE1	13088	0.08865	Peripheral	0	0	0	target of EGR1, exonuclease
RAB24	13089	0.08854	Peripheral	0	0	0	RAB24, member RAS oncogene family
BRS3	13090	0.08809	Peripheral	0	0	0	bombesin receptor subtype 3
COQ4	13091	0.08804	Peripheral	0	0	0	coenzyme Q4
TERB2	13092	0.08765	Peripheral	0	0	0	telomere repeat binding bouquet formation protein 2
C1QL3	13093	0.08761	Peripheral	0	0	0	complement C1q like 3
HMGN2	13094	0.08756	Peripheral	0	0	0	high mobility group nucleosomal binding domain 2
SRSF12	13095	0.08751	Peripheral	0	0	0	serine and arginine rich splicing factor 12
MEIG1	13096	0.0872	Peripheral	0	0	0	meiosis/spermiogenesis associated 1
PNLDC1	13097	0.087	Peripheral	0	0	0	PARN like ribonuclease domain containing exonuclease 1
SULT1A4	13098	0.0869	Peripheral	0	0	0	sulfotransferase family 1A member 4
CABYR	13099	0.08657	Peripheral	0	0	0	calcium binding tyrosine phosphorylation regulated
FLACC1	13100	0.08653	Peripheral	0	0	0	flagellum associated containing coiled-coil domains 1
ZNF408	13101	0.08652	Peripheral	0	0	0	zinc finger protein 408
CCDC97	13102	0.08646	Peripheral	0	0	0	coiled-coil domain containing 97
SLC25A44	13103	0.08641	Peripheral	0	0	0	solute carrier family 25 member 44
ZNF341	13104	0.08612	Peripheral	0	0	0	zinc finger protein 341
ZSWIM6	13105	0.08596	Peripheral	0	0	0	zinc finger SWIM-type containing 6
RELL1	13106	0.08587	Peripheral	0	0	0	RELT like 1
TM2D3	13107	0.08586	Peripheral	0	0	0	TM2 domain containing 3
SLC7A13	13108	0.08564	Peripheral	0	0	0	solute carrier family 7 member 13
ZNF462	13109	0.08558	Peripheral	0	0	0	zinc finger protein 462
ZDHHC12	13110	0.08552	Peripheral	0	0	0	zinc finger DHHC-type palmitoyltransferase 12
SULF1	13111	0.08505	Peripheral	0	0	0	sulfatase 1
KCNG1	13112	0.08472	Peripheral	0	0	0	potassium voltage-gated channel modifier subfamily G member 1
EXTL2	13113	0.08463	Peripheral	0	0	0	exostosin like glycosyltransferase 2
DACT3	13114	0.08454	Peripheral	0	0	0	dishevelled binding antagonist of beta catenin 3
MAGED4	13115	0.08451	Peripheral	0	0	0	MAGE family member D4
LCA5	13116	0.08421	Peripheral	0	0	0	lebercilin LCA5
DAOA	13117	0.08414	Peripheral	0	0	0	D-amino acid oxidase activator
L3HYPDH	13117	0.08414	Peripheral	0	0	0	trans-L-3-hydroxyproline dehydratase
SPIN2B	13119	0.08363	Peripheral	0	0	0	spindlin family member 2B
KCNK16	13120	0.0834	Peripheral	0	0	0	potassium two pore domain channel subfamily K member 16
SPINDOC	13121	0.0833	Peripheral	0	0	0	spindlin interactor and repressor of chromatin binding
USP17L5	13122	0.083	Peripheral	0	0	0	ubiquitin specific peptidase 17 like family member 5
TSR3	13123	0.08285	Peripheral	0	0	0	TSR3 ribosome maturation factor
CEP72	13124	0.08258	Peripheral	0	0	0	centrosomal protein 72
DHRS7B	13125	0.08252	Peripheral	0	0	0	dehydrogenase/reductase 7B
SLC25A45	13126	0.08243	Peripheral	0	0	0	solute carrier family 25 member 45
SLC25A48	13126	0.08243	Peripheral	0	0	0	solute carrier family 25 member 48
NPFFR1	13128	0.08231	Peripheral	0	0	0	neuropeptide FF receptor 1
SPG11	13129	0.08226	Peripheral	0	0	0	SPG11 vesicle trafficking associated, spatacsin
RAET1G	13130	0.082170000000000007	Peripheral	0	0	0	retinoic acid early transcript 1G
RAET1L	13130	0.082170000000000007	Peripheral	0	0	0	retinoic acid early transcript 1L
TYW3	13132	0.08185	Peripheral	0	0	0	tRNA-yW synthesizing protein 3 homolog
MDH1B	13133	0.08174	Peripheral	0	0	0	malate dehydrogenase 1B
GEM	13134	0.08168	Peripheral	0	0	0	GTP binding protein overexpressed in skeletal muscle
CRYL1	13135	0.08163	Peripheral	0	0	0	crystallin lambda 1
LYZL1	13136	0.08153	Peripheral	0	0	0	lysozyme like 1
CRYBA1	13137	0.08144	Peripheral	0	0	0	crystallin beta A1
PON3	13138	0.0814	Peripheral	0	0	0	paraoxonase 3
PHOX2A	13139	0.0813	Peripheral	0	0	0	paired like homeobox 2A
USP40	13140	0.08129	Peripheral	0	0	0	ubiquitin specific peptidase 40
MKRN2	13141	0.08121	Peripheral	0	0	0	makorin ring finger protein 2
PABPC1L2A	13141	0.08121	Peripheral	0	0	0	poly(A) binding protein cytoplasmic 1 like 2A
PABPC4L	13141	0.08121	Peripheral	0	0	0	poly(A) binding protein cytoplasmic 4 like
ZCCHC3	13141	0.08121	Peripheral	0	0	0	zinc finger CCHC-type containing 3
DISP3	13145	0.08081	Peripheral	0	0	0	dispatched RND transporter family member 3
EMILIN1	13146	0.08072	Peripheral	0	0	0	elastin microfibril interfacer 1
C3orf20	13147	0.08057	Peripheral	0	0	0	chromosome 3 open reading frame 20
CCDC32	13147	0.08057	Peripheral	0	0	0	coiled-coil domain containing 32
GUCA2A	13149	0.08054	Peripheral	0	0	0	guanylate cyclase activator 2A
GUCA2B	13149	0.08054	Peripheral	0	0	0	guanylate cyclase activator 2B
IQCE	13151	0.08036	Peripheral	0	0	0	IQ motif containing E
PABPC5	13152	0.08029	Peripheral	0	0	0	poly(A) binding protein cytoplasmic 5
DEUP1	13153	0.08023	Peripheral	0	0	0	deuterosome assembly protein 1
PRRC2B	13154	0.08008	Peripheral	0	0	0	proline rich coiled-coil 2B
RDH5	13155	0.07992	Peripheral	0	0	0	retinol dehydrogenase 5
ZCCHC14	13156	0.07991	Peripheral	0	0	0	zinc finger CCHC-type containing 14
TMPRSS15	13157	0.07964	Peripheral	0	0	0	transmembrane serine protease 15
TRMT5	13158	0.0794	Peripheral	0	0	0	tRNA methyltransferase 5
KCTD16	13159	0.07913	Peripheral	0	0	0	potassium channel tetramerization domain containing 16
MFAP3	13160	0.079	Peripheral	0	0	0	microfibril associated protein 3
MMAB	13161	0.07886	Peripheral	0	0	0	metabolism of cobalamin associated B
FBXO48	13162	0.07874	Peripheral	0	0	0	F-box protein 48
RBM27	13163	0.0787	Peripheral	0	0	0	RNA binding motif protein 27
